process_id,case_id,replay_fitness,alignments_fitness,variants,actions,is_replay_fit,is_alignment_fit
28048541,2,1.0,1.0,3,4,True,True
28048541,3,1.0,1.0,3,4,True,True
28048541,4,1.0,1.0,3,4,True,True
13641817,1,1.0,1.0,2,4,True,True
13641817,2,0.8571428571428572,0.75,2,4,False,False
13641817,3,1.0,1.0,2,4,True,True
13641817,4,0.8571428571428572,0.75,2,4,False,False
10816606,1,1.0,1.0,2,3,True,True
10816606,2,1.0,1.0,2,3,True,True
10816606,3,1.0,1.0,2,3,True,True
10816606,4,1.0,1.0,2,3,True,True
28344809,1,0.8333333333333334,0.75,3,4,False,False
28344809,2,1.0,1.0,3,4,True,True
28344809,3,1.0,1.0,3,4,True,True
85782550,1,1.0,1.0,2,3,True,True
85782550,2,1.0,1.0,2,3,True,True
28177919,1,0.8571428571428572,0.75,2,4,False,False
28177919,2,1.0,1.0,2,4,True,True
28177919,3,1.0,1.0,2,4,True,True
28177919,4,0.8571428571428572,0.75,2,4,False,False
19933662,1,1.0,1.0,2,3,True,True
19933662,2,1.0,1.0,2,3,True,True
19933662,3,1.0,1.0,2,3,True,True
27791495,1,0.8,0.6153846153846154,3,6,False,False
27791495,2,0.7777777777777778,0.6666666666666667,3,5,False,False
27791495,3,0.6666666666666667,0.5,3,5,False,False
27791495,4,0.8,0.6153846153846154,3,6,False,False
27791495,5,0.7777777777777778,0.6666666666666667,3,5,False,False
13875356,1,1.0,1.0,2,4,True,True
13875356,2,1.0,1.0,2,4,True,True
13875356,3,1.0,1.0,2,4,True,True
13875356,4,1.0,1.0,2,4,True,True
33378522,1,1.0,1.0,3,4,True,True
33378522,2,1.0,1.0,3,4,True,True
33378522,3,0.8571428571428572,0.75,3,4,False,False
13140442,1,1.0,1.0,3,4,True,True
13140442,2,1.0,1.0,3,4,True,True
13140442,3,1.0,1.0,3,4,True,True
13140442,4,0.8571428571428572,0.75,3,4,False,False
28720403,1,1.0,1.0,2,4,True,True
28720403,2,1.0,1.0,2,4,True,True
28720403,3,1.0,1.0,2,4,True,True
28720403,4,1.0,1.0,2,4,True,True
16540993,1,1.0,1.0,2,3,True,True
16540993,2,1.0,1.0,2,3,True,True
16540993,3,1.0,1.0,2,3,True,True
32089993,1,1.0,1.0,2,4,True,True
32089993,2,1.0,1.0,2,4,True,True
32089993,3,1.0,1.0,2,4,True,True
28128488,1,1.0,1.0,3,4,True,True
28128488,2,1.0,1.0,3,4,True,True
28128488,3,1.0,1.0,3,4,True,True
28128488,4,1.0,1.0,3,4,True,True
25297988,1,0.8333333333333334,0.8571428571428572,2,3,False,False
25297988,2,0.8333333333333334,0.8571428571428572,2,3,False,False
25297988,3,0.8333333333333334,0.8571428571428572,2,3,False,False
25297988,4,0.8333333333333334,0.8571428571428572,2,3,False,False
32485307,1,0.8571428571428572,0.75,3,4,False,False
32485307,2,0.8571428571428572,0.75,3,4,False,False
32485307,3,0.8571428571428572,0.75,3,4,False,False
32485307,4,0.8571428571428572,0.75,3,4,False,False
24373888,1,1.0,1.0,2,3,True,True
24373888,2,1.0,1.0,2,3,True,True
24373888,3,1.0,1.0,2,3,True,True
24373888,4,1.0,1.0,2,3,True,True
88103583,1,1.0,1.0,2,3,True,True
88103583,2,1.0,1.0,2,3,True,True
88103583,3,1.0,1.0,2,3,True,True
79094671,1,1.0,1.0,2,4,True,True
79094671,2,1.0,1.0,2,4,True,True
79094671,3,1.0,1.0,2,4,True,True
79094671,4,1.0,1.0,2,4,True,True
79094671,5,1.0,1.0,2,4,True,True
20214529,1,1.0,1.0,2,3,True,True
20214529,2,1.0,1.0,2,3,True,True
20214529,3,1.0,1.0,2,3,True,True
22732069,1,1.0,1.0,4,4,True,True
22732069,2,0.8571428571428572,0.75,4,4,False,False
22732069,3,1.0,1.0,4,4,True,True
22732069,4,1.0,1.0,4,4,True,True
25637431,1,1.0,1.0,3,4,True,True
25637431,2,1.0,1.0,3,4,True,True
25637431,3,1.0,1.0,3,4,True,True
25637431,4,1.0,1.0,3,4,True,True
67398810,1,1.0,1.0,2,3,True,True
67398810,2,1.0,1.0,2,3,True,True
67398810,3,1.0,1.0,2,3,True,True
24635315,1,0.8181818181818181,0.8,3,7,False,False
24635315,2,0.8181818181818181,0.8,3,7,False,False
24635315,3,0.9090909090909091,0.9333333333333333,3,7,False,False
24635315,4,0.8181818181818181,0.8,3,7,False,False
24635315,5,0.9090909090909091,0.9333333333333333,3,7,False,False
14628858,1,1.0,1.0,4,3,True,True
14628858,2,1.0,1.0,4,3,True,True
14628858,3,1.0,1.0,4,3,True,True
14628858,4,1.0,1.0,4,3,True,True
16519669,1,1.0,1.0,4,4,True,True
16519669,2,1.0,1.0,4,4,True,True
16519669,3,0.8571428571428572,0.75,4,4,False,False
16519669,4,0.8571428571428572,0.75,4,4,False,False
15037969,1,0.8333333333333334,0.8571428571428572,4,3,False,False
15037969,2,0.8333333333333334,0.8571428571428572,4,3,False,False
15037969,3,0.6666666666666667,0.5714285714285714,4,3,False,False
15037969,4,0.6666666666666667,0.5714285714285714,4,3,False,False
47944084,1,1.0,1.0,4,4,True,True
47944084,2,1.0,1.0,4,4,True,True
47944084,3,0.8571428571428572,0.75,4,4,False,False
47944084,4,0.8571428571428572,0.75,4,4,False,False
28658312,1,0.8571428571428572,0.75,2,4,False,False
28658312,2,1.0,1.0,2,4,True,True
28658312,3,0.8571428571428572,0.75,2,4,False,False
28658312,4,1.0,1.0,2,4,True,True
27452509,1,0.7333333333333334,0.8888888888888888,3,4,False,False
27452509,2,0.55,0.6666666666666667,3,4,False,False
27452509,3,0.55,0.6666666666666667,3,4,False,False
17216080,1,1.0,1.0,2,6,True,True
17216080,2,1.0,1.0,2,6,True,True
17216080,3,1.0,1.0,2,6,True,True
17216080,4,1.0,1.0,2,6,True,True
17216080,5,1.0,1.0,2,6,True,True
17216080,6,1.0,1.0,2,6,True,True
17216080,7,1.0,1.0,2,6,True,True
17216080,8,1.0,1.0,2,6,True,True
17216080,9,1.0,1.0,2,6,True,True
17216080,10,1.0,1.0,2,6,True,True
11376966,1,1.0,1.0,3,3,True,True
11376966,2,1.0,1.0,3,3,True,True
11376966,3,0.8333333333333334,0.6666666666666667,3,3,False,False
26869361,1,1.0,1.0,2,3,True,True
26869361,2,1.0,1.0,2,3,True,True
26869361,3,1.0,1.0,2,3,True,True
30837315,1,1.0,1.0,2,3,True,True
30837315,2,1.0,1.0,2,3,True,True
30837315,3,1.0,1.0,2,3,True,True
29214847,1,1.0,1.0,2,3,True,True
29214847,2,1.0,1.0,2,3,True,True
34140511,1,1.0,1.0,2,3,True,True
34140511,2,1.0,1.0,2,3,True,True
34140511,3,1.0,1.0,2,3,True,True
32684007,1,0.875,0.75,4,4,False,False
32684007,2,1.0,1.0,4,4,True,True
32684007,3,0.875,0.75,4,4,False,False
32684007,4,0.875,0.75,4,4,False,False
16735705,1,0.8,0.8,1,2,False,False
16735705,2,0.8,0.8,1,2,False,False
74688482,1,0.8571428571428572,0.75,5,4,False,False
74688482,2,1.0,1.0,5,4,True,True
74688482,3,1.0,1.0,5,4,True,True
74688482,4,1.0,1.0,5,4,True,True
74688482,5,0.8571428571428572,0.75,5,4,False,False
27213855,1,0.8571428571428572,0.75,2,4,False,False
27213855,2,1.0,1.0,2,4,True,True
27213855,3,0.8571428571428572,0.75,2,4,False,False
27213855,4,1.0,1.0,2,4,True,True
12598236,1,1.0,1.0,2,4,True,True
12598236,2,0.8,0.75,2,4,False,False
12598236,3,1.0,1.0,2,4,True,True
21779257,1,1.0,1.0,2,3,True,True
21779257,2,1.0,1.0,2,3,True,True
21779257,3,1.0,1.0,2,3,True,True
22949408,1,0.8571428571428572,0.75,4,4,False,False
22949408,2,1.0,1.0,4,4,True,True
22949408,3,1.0,1.0,4,4,True,True
22949408,4,0.8571428571428572,0.75,4,4,False,False
18120725,1,1.0,1.0,2,4,True,True
18120725,2,1.0,1.0,2,4,True,True
18120725,3,1.0,1.0,2,4,True,True
18120725,4,1.0,1.0,2,4,True,True
18120725,5,1.0,1.0,2,4,True,True
10985677,1,1.0,1.0,2,3,True,True
10985677,2,1.0,1.0,2,3,True,True
10985677,3,1.0,1.0,2,3,True,True
13594579,1,1.0,1.0,2,4,True,True
13594579,2,1.0,1.0,2,4,True,True
13594579,3,1.0,1.0,2,4,True,True
11619722,1,1.0,1.0,2,4,True,True
11619722,2,1.0,1.0,2,4,True,True
11619722,3,1.0,1.0,2,4,True,True
32513404,1,1.0,1.0,4,4,True,True
32513404,2,0.8571428571428572,0.75,4,4,False,False
32513404,3,1.0,1.0,4,4,True,True
32513404,4,1.0,1.0,4,4,True,True
13141885,1,1.0,1.0,3,4,True,True
13141885,2,0.8571428571428572,0.75,3,4,False,False
13141885,3,0.7142857142857143,0.75,3,4,False,False
13141885,4,1.0,1.0,3,4,True,True
33947379,1,1.0,1.0,4,4,True,True
33947379,2,1.0,1.0,4,4,True,True
33947379,3,1.0,1.0,4,4,True,True
33947379,4,0.8571428571428572,0.75,4,4,False,False
33947379,5,1.0,1.0,4,4,True,True
24695232,1,1.0,1.0,3,4,True,True
24695232,2,0.8571428571428572,0.75,3,4,False,False
24695232,3,1.0,1.0,3,4,True,True
23073202,1,1.0,1.0,2,4,True,True
23073202,2,1.0,1.0,2,4,True,True
23073202,3,1.0,1.0,2,4,True,True
15483003,1,0.8571428571428572,0.75,4,4,False,False
15483003,2,1.0,1.0,4,4,True,True
15483003,3,1.0,1.0,4,4,True,True
15483003,4,1.0,1.0,4,4,True,True
13710655,1,1.0,1.0,4,4,True,True
13710655,2,1.0,1.0,4,4,True,True
13710655,3,1.0,1.0,4,4,True,True
13710655,4,1.0,1.0,4,4,True,True
31077367,1,1.0,1.0,1,4,True,True
31077367,2,1.0,1.0,1,4,True,True
31077367,3,1.0,1.0,1,4,True,True
31077367,4,1.0,1.0,1,4,True,True
31077367,5,1.0,1.0,1,4,True,True
31077367,6,1.0,1.0,1,4,True,True
31077367,7,1.0,1.0,1,4,True,True
65001117,1,1.0,1.0,3,4,True,True
65001117,2,1.0,1.0,3,4,True,True
65001117,3,0.8571428571428572,0.75,3,4,False,False
65001117,4,1.0,1.0,3,4,True,True
65001117,5,0.8571428571428572,0.75,3,4,False,False
42540050,1,1.0,1.0,3,4,True,True
42540050,2,0.8571428571428572,0.75,3,4,False,False
42540050,3,0.7142857142857143,0.75,3,4,False,False
42540050,4,1.0,1.0,3,4,True,True
23862407,1,0.8571428571428572,0.75,1,4,False,False
23862407,2,0.8571428571428572,0.75,1,4,False,False
23862407,3,0.8571428571428572,0.75,1,4,False,False
23862407,4,0.8571428571428572,0.75,1,4,False,False
23862407,5,0.8571428571428572,0.75,1,4,False,False
23862407,6,0.8571428571428572,0.75,1,4,False,False
23862407,7,0.8571428571428572,0.75,1,4,False,False
23862407,8,0.8571428571428572,0.75,1,4,False,False
23862407,9,0.8571428571428572,0.75,1,4,False,False
19764617,1,1.0,1.0,5,4,True,True
19764617,2,1.0,1.0,5,4,True,True
19764617,3,1.0,1.0,5,4,True,True
19764617,4,1.0,1.0,5,4,True,True
19764617,5,1.0,1.0,5,4,True,True
71294570,1,1.0,1.0,4,4,True,True
71294570,2,1.0,1.0,4,4,True,True
71294570,3,0.8571428571428572,0.75,4,4,False,False
71294570,4,1.0,1.0,4,4,True,True
25993913,1,1.0,1.0,4,3,True,True
25993913,2,1.0,1.0,4,3,True,True
25993913,3,1.0,1.0,4,3,True,True
25993913,4,0.8571428571428572,0.6666666666666667,4,3,False,False
89447301,1,1.0,1.0,2,3,True,True
89447301,2,1.0,1.0,2,3,True,True
89447301,3,1.0,1.0,2,3,True,True
24337357,1,1.0,1.0,4,4,True,True
24337357,2,1.0,1.0,4,4,True,True
24337357,3,0.8571428571428572,0.75,4,4,False,False
24337357,4,0.8571428571428572,0.75,4,4,False,False
13021297,1,1.0,1.0,2,3,True,True
13021297,2,1.0,1.0,2,3,True,True
13021297,3,1.0,1.0,2,3,True,True
19947493,1,1.0,1.0,4,7,True,True
19947493,2,0.9,0.8571428571428572,4,7,False,False
19947493,3,0.9,0.7142857142857143,4,7,False,False
19947493,4,0.9,0.8571428571428572,4,7,False,False
29028793,1,1.0,1.0,2,4,True,True
29028793,2,1.0,1.0,2,4,True,True
29028793,3,1.0,1.0,2,4,True,True
29028793,4,1.0,1.0,2,4,True,True
32078943,1,1.0,1.0,3,3,True,True
32078943,2,1.0,1.0,3,3,True,True
32078943,3,0.8333333333333334,0.6666666666666667,3,3,False,False
13147817,1,0.8571428571428572,0.6666666666666667,3,3,False,False
13147817,2,1.0,1.0,3,3,True,True
13147817,3,0.8571428571428572,0.6666666666666667,3,3,False,False
13147817,4,0.8571428571428572,0.6666666666666667,3,3,False,False
19061728,1,1.0,1.0,3,4,True,True
19061728,2,1.0,1.0,3,4,True,True
19061728,3,1.0,1.0,3,4,True,True
19061728,4,1.0,1.0,3,4,True,True
97422199,1,1.0,1.0,4,4,True,True
97422199,2,1.0,1.0,4,4,True,True
97422199,3,1.0,1.0,4,4,True,True
97422199,4,0.8571428571428572,0.75,4,4,False,False
97422199,5,0.8571428571428572,0.75,4,4,False,False
11750849,1,1.0,1.0,2,3,True,True
11750849,2,1.0,1.0,2,3,True,True
11750849,3,1.0,1.0,2,3,True,True
30697771,1,1.0,1.0,2,3,True,True
30697771,2,1.0,1.0,2,3,True,True
30697771,3,1.0,1.0,2,3,True,True
30697771,4,1.0,1.0,2,3,True,True
17780954,1,0.7142857142857143,0.75,4,4,False,False
17780954,2,0.7142857142857143,0.75,4,4,False,False
17780954,3,1.0,1.0,4,4,True,True
17780954,4,1.0,1.0,4,4,True,True
27720636,1,1.0,1.0,2,4,True,True
27720636,2,1.0,1.0,2,4,True,True
27720636,3,1.0,1.0,2,4,True,True
27720636,4,1.0,1.0,2,4,True,True
33676689,1,1.0,1.0,3,3,True,True
33676689,2,1.0,1.0,3,3,True,True
33676689,3,1.0,1.0,3,3,True,True
17914002,1,1.0,1.0,1,4,True,True
17914002,2,1.0,1.0,1,4,True,True
17914002,3,1.0,1.0,1,4,True,True
17914002,4,1.0,1.0,1,4,True,True
17914002,5,1.0,1.0,1,4,True,True
17914002,6,1.0,1.0,1,4,True,True
17914002,7,1.0,1.0,1,4,True,True
17914002,8,1.0,1.0,1,4,True,True
17914002,9,1.0,1.0,1,4,True,True
23409032,1,1.0,1.0,4,3,True,True
23409032,2,1.0,1.0,4,3,True,True
23409032,3,0.8333333333333334,0.6666666666666667,4,3,False,False
23409032,4,0.6666666666666667,0.6666666666666667,4,3,False,False
14862397,1,1.0,1.0,4,4,True,True
14862397,2,0.8571428571428572,0.75,4,4,False,False
14862397,3,1.0,1.0,4,4,True,True
14862397,4,0.8571428571428572,0.75,4,4,False,False
29848952,1,1.0,1.0,3,3,True,True
29848952,2,0.8333333333333334,0.6666666666666667,3,3,False,False
29848952,3,1.0,1.0,3,3,True,True
22373267,1,1.0,1.0,2,3,True,True
22373267,2,1.0,1.0,2,3,True,True
22373267,3,1.0,1.0,2,3,True,True
22373267,4,1.0,1.0,2,3,True,True
10751033,1,1.0,1.0,4,4,True,True
10751033,2,0.8571428571428572,0.75,4,4,False,False
10751033,3,1.0,1.0,4,4,True,True
10751033,4,0.8571428571428572,0.75,4,4,False,False
19351515,1,1.0,1.0,2,3,True,True
19351515,2,1.0,1.0,2,3,True,True
77594266,1,1.0,1.0,2,4,True,True
77594266,2,1.0,1.0,2,4,True,True
77594266,3,1.0,1.0,2,4,True,True
77594266,4,1.0,1.0,2,4,True,True
80262334,1,1.0,1.0,2,3,True,True
80262334,2,1.0,1.0,2,3,True,True
80262334,3,1.0,1.0,2,3,True,True
80262334,4,1.0,1.0,2,3,True,True
19480387,1,1.0,1.0,2,4,True,True
19480387,2,1.0,1.0,2,4,True,True
19480387,3,1.0,1.0,2,4,True,True
19480387,4,1.0,1.0,2,4,True,True
10074769,1,1.0,1.0,2,4,True,True
10074769,2,1.0,1.0,2,4,True,True
10074769,3,1.0,1.0,2,4,True,True
10074769,4,1.0,1.0,2,4,True,True
19481518,1,0.75,0.6666666666666667,1,5,False,False
19481518,2,0.75,0.6666666666666667,1,5,False,False
19481518,3,0.75,0.6666666666666667,1,5,False,False
19481518,4,0.75,0.6666666666666667,1,5,False,False
19481518,5,0.75,0.6666666666666667,1,5,False,False
19481518,6,0.75,0.6666666666666667,1,5,False,False
19481518,7,0.75,0.6666666666666667,1,5,False,False
19481518,8,0.75,0.6666666666666667,1,5,False,False
19481518,9,0.75,0.6666666666666667,1,5,False,False
42381144,1,1.0,1.0,3,3,True,True
42381144,2,1.0,1.0,3,3,True,True
42381144,3,1.0,1.0,3,3,True,True
42381144,4,1.0,1.0,3,3,True,True
30901481,1,1.0,1.0,3,4,True,True
30901481,2,0.8571428571428572,0.75,3,4,False,False
30901481,3,1.0,1.0,3,4,True,True
30901481,4,1.0,1.0,3,4,True,True
41332022,1,1.0,1.0,2,3,True,True
41332022,2,1.0,1.0,2,3,True,True
41332022,3,1.0,1.0,2,3,True,True
41332022,4,1.0,1.0,2,3,True,True
15506858,1,0.8571428571428572,0.75,2,4,False,False
15506858,2,0.8571428571428572,0.75,2,4,False,False
15506858,3,0.8571428571428572,0.75,2,4,False,False
15506858,4,0.8571428571428572,0.75,2,4,False,False
18493688,1,1.0,1.0,2,3,True,True
18493688,2,1.0,1.0,2,3,True,True
18493688,3,1.0,1.0,2,3,True,True
18493688,4,1.0,1.0,2,3,True,True
68800367,1,1.0,1.0,3,5,True,True
68800367,2,1.0,1.0,3,5,True,True
68800367,3,1.0,1.0,3,5,True,True
68800367,4,1.0,1.0,3,5,True,True
10653436,1,1.0,1.0,2,3,True,True
10653436,2,1.0,1.0,2,3,True,True
10653436,3,1.0,1.0,2,3,True,True
10653436,4,1.0,1.0,2,3,True,True
10653436,5,1.0,1.0,2,3,True,True
10109081,1,1.0,1.0,2,3,True,True
10109081,2,1.0,1.0,2,3,True,True
51044983,1,1.0,1.0,4,3,True,True
51044983,2,1.0,1.0,4,3,True,True
51044983,3,0.8333333333333334,0.6666666666666667,4,3,False,False
51044983,4,0.8333333333333334,0.6666666666666667,4,3,False,False
15076392,1,1.0,1.0,2,3,True,True
15076392,2,1.0,1.0,2,3,True,True
15076392,3,1.0,1.0,2,3,True,True
15076392,4,1.0,1.0,2,3,True,True
21375920,1,1.0,1.0,2,3,True,True
21375920,2,1.0,1.0,2,3,True,True
21375920,3,1.0,1.0,2,3,True,True
21375920,4,1.0,1.0,2,3,True,True
13646024,1,1.0,1.0,2,3,True,True
13646024,2,1.0,1.0,2,3,True,True
13646024,3,1.0,1.0,2,3,True,True
13646024,4,1.0,1.0,2,3,True,True
48318288,1,1.0,1.0,3,4,True,True
48318288,2,1.0,1.0,3,4,True,True
48318288,3,1.0,1.0,3,4,True,True
48318288,4,1.0,1.0,3,4,True,True
48318288,5,1.0,1.0,3,4,True,True
21972271,1,1.0,1.0,4,4,True,True
21972271,2,1.0,1.0,4,4,True,True
21972271,3,1.0,1.0,4,4,True,True
21972271,4,1.0,1.0,4,4,True,True
25520941,1,1.0,1.0,4,4,True,True
25520941,2,1.0,1.0,4,4,True,True
25520941,3,1.0,1.0,4,4,True,True
25520941,4,1.0,1.0,4,4,True,True
31407822,1,1.0,1.0,3,3,True,True
31407822,2,1.0,1.0,3,3,True,True
31407822,3,1.0,1.0,3,3,True,True
14084946,1,0.8333333333333334,0.8571428571428572,2,3,False,False
14084946,2,0.8333333333333334,0.8571428571428572,2,3,False,False
14084946,3,0.8333333333333334,0.8571428571428572,2,3,False,False
14084946,4,0.8333333333333334,0.8571428571428572,2,3,False,False
22107632,1,1.0,1.0,3,4,True,True
22107632,2,1.0,1.0,3,4,True,True
22107632,3,1.0,1.0,3,4,True,True
22107632,4,1.0,1.0,3,4,True,True
19059855,1,1.0,1.0,4,3,True,True
19059855,2,1.0,1.0,4,3,True,True
19059855,3,0.8571428571428572,0.6666666666666667,4,3,False,False
19059855,4,1.0,1.0,4,3,True,True
58711456,1,1.0,1.0,3,4,True,True
58711456,2,1.0,1.0,3,4,True,True
58711456,3,1.0,1.0,3,4,True,True
58711456,4,1.0,1.0,3,4,True,True
95824082,1,1.0,1.0,1,3,True,True
95824082,2,1.0,1.0,1,3,True,True
95824082,3,1.0,1.0,1,3,True,True
95824082,4,1.0,1.0,1,3,True,True
95824082,5,1.0,1.0,1,3,True,True
95824082,6,1.0,1.0,1,3,True,True
95824082,7,1.0,1.0,1,3,True,True
95824082,8,1.0,1.0,1,3,True,True
95824082,9,1.0,1.0,1,3,True,True
11297201,1,1.0,1.0,2,4,True,True
11297201,2,1.0,1.0,2,4,True,True
11297201,3,1.0,1.0,2,4,True,True
11297201,4,1.0,1.0,2,4,True,True
11297201,5,1.0,1.0,2,4,True,True
66201518,1,1.0,1.0,2,3,True,True
66201518,2,1.0,1.0,2,3,True,True
66201518,3,1.0,1.0,2,3,True,True
24480669,1,1.0,1.0,4,3,True,True
24480669,2,1.0,1.0,4,3,True,True
24480669,3,0.8333333333333334,0.6666666666666667,4,3,False,False
24480669,4,0.8333333333333334,0.6666666666666667,4,3,False,False
17290787,1,1.0,1.0,2,3,True,True
17290787,2,1.0,1.0,2,3,True,True
17290787,3,1.0,1.0,2,3,True,True
17290787,4,1.0,1.0,2,3,True,True
17290787,5,1.0,1.0,2,3,True,True
66706247,1,0.5833333333333334,0.8,3,2,False,False
66706247,2,1.0,1.0,3,3,True,True
66706247,3,1.0,1.0,3,3,True,True
12665433,1,1.0,1.0,3,3,True,True
12665433,2,0.8333333333333334,0.6666666666666667,3,3,False,False
12665433,3,1.0,1.0,3,3,True,True
12665433,4,0.8333333333333334,0.6666666666666667,3,3,False,False
21815491,1,1.0,1.0,2,3,True,True
21815491,2,1.0,1.0,2,3,True,True
21815491,3,1.0,1.0,2,3,True,True
21815491,4,1.0,1.0,2,3,True,True
32638841,1,0.8571428571428572,0.75,4,4,False,False
32638841,2,0.8571428571428572,0.75,4,4,False,False
32638841,3,1.0,1.0,4,4,True,True
32638841,4,0.8571428571428572,0.75,4,4,False,False
15761597,1,1.0,1.0,2,3,True,True
15761597,2,1.0,1.0,2,3,True,True
15761597,3,1.0,1.0,2,3,True,True
15761597,4,1.0,1.0,2,3,True,True
15761597,5,1.0,1.0,2,3,True,True
59855945,1,0.8333333333333334,0.6666666666666667,3,3,False,False
59855945,2,1.0,1.0,3,3,True,True
59855945,3,1.0,1.0,3,3,True,True
30699367,1,1.0,1.0,3,4,True,True
30699367,2,1.0,1.0,3,4,True,True
30699367,3,0.8571428571428572,0.75,3,4,False,False
30699367,4,1.0,1.0,3,4,True,True
31349807,1,0.8333333333333334,0.8,2,5,False,False
31349807,2,0.8333333333333334,0.8,2,5,False,False
31349807,3,0.8333333333333334,0.8,2,5,False,False
31349807,4,0.8333333333333334,0.8,2,5,False,False
31349807,5,0.8333333333333334,0.8,2,5,False,False
21367327,1,1.0,1.0,1,3,True,True
21367327,2,1.0,1.0,1,3,True,True
21367327,3,1.0,1.0,1,3,True,True
21367327,4,1.0,1.0,1,3,True,True
21367327,5,1.0,1.0,1,3,True,True
21367327,6,1.0,1.0,1,3,True,True
21367327,7,1.0,1.0,1,3,True,True
21367327,8,1.0,1.0,1,3,True,True
21367327,9,1.0,1.0,1,3,True,True
18788834,1,1.0,1.0,1,4,True,True
18788834,2,1.0,1.0,1,4,True,True
18788834,3,1.0,1.0,1,4,True,True
18788834,4,1.0,1.0,1,4,True,True
23257862,1,1.0,1.0,2,3,True,True
23257862,2,1.0,1.0,2,3,True,True
18284019,1,1.0,1.0,2,3,True,True
18284019,2,1.0,1.0,2,3,True,True
18284019,3,1.0,1.0,2,3,True,True
98091767,1,1.0,1.0,3,4,True,True
98091767,2,1.0,1.0,3,4,True,True
98091767,3,0.8571428571428572,0.75,3,4,False,False
98091767,4,1.0,1.0,3,4,True,True
57973781,1,1.0,1.0,2,3,True,True
57973781,2,1.0,1.0,2,3,True,True
27412468,1,1.0,1.0,3,4,True,True
27412468,2,1.0,1.0,3,4,True,True
27412468,3,1.0,1.0,3,4,True,True
27412468,4,1.0,1.0,3,4,True,True
27412468,5,1.0,1.0,3,4,True,True
26105740,1,1.0,1.0,5,4,True,True
26105740,2,0.8888888888888888,0.75,5,4,False,False
26105740,3,1.0,1.0,5,4,True,True
26105740,4,1.0,1.0,5,4,True,True
26105740,5,0.8888888888888888,0.75,5,4,False,False
34001341,1,0.8571428571428572,0.75,4,4,False,False
34001341,2,0.8571428571428572,0.75,4,4,False,False
34001341,3,1.0,1.0,4,4,True,True
34001341,4,0.8571428571428572,0.75,4,4,False,False
34001341,5,0.8571428571428572,0.75,4,4,False,False
33846084,1,1.0,1.0,5,4,True,True
33846084,2,1.0,1.0,5,4,True,True
33846084,3,1.0,1.0,5,4,True,True
33846084,4,0.8571428571428572,0.75,5,4,False,False
33846084,5,0.8571428571428572,0.75,5,4,False,False
21878474,1,1.0,1.0,2,3,True,True
21878474,2,1.0,1.0,2,3,True,True
10213034,1,0.8333333333333334,0.8571428571428572,1,3,False,False
10213034,2,0.8333333333333334,0.8571428571428572,1,3,False,False
10213034,3,0.8333333333333334,0.8571428571428572,1,3,False,False
10213034,4,0.8333333333333334,0.8571428571428572,1,3,False,False
89666972,1,1.0,1.0,3,5,True,True
89666972,2,1.0,1.0,3,5,True,True
89666972,3,0.8888888888888888,0.8,3,5,False,False
89666972,4,0.8888888888888888,0.8,3,5,False,False
31876257,1,1.0,1.0,3,4,True,True
31876257,2,1.0,1.0,3,4,True,True
31876257,3,1.0,1.0,3,4,True,True
31876257,4,1.0,1.0,3,4,True,True
26753516,1,1.0,1.0,2,3,True,True
26753516,2,1.0,1.0,2,3,True,True
26753516,3,1.0,1.0,2,3,True,True
34004480,1,1.0,1.0,3,6,True,True
34004480,2,0.8571428571428572,0.8333333333333334,3,6,False,False
34004480,3,1.0,1.0,3,6,True,True
34004480,4,0.8571428571428572,0.8333333333333334,3,6,False,False
33676750,1,1.0,1.0,2,4,True,True
33676750,2,1.0,1.0,2,4,True,True
33676750,3,1.0,1.0,2,4,True,True
76614259,1,1.0,1.0,2,3,True,True
76614259,2,1.0,1.0,2,3,True,True
76614259,3,1.0,1.0,2,3,True,True
76614259,4,1.0,1.0,2,3,True,True
30592055,1,1.0,1.0,2,3,True,True
30592055,2,1.0,1.0,2,3,True,True
30592055,3,1.0,1.0,2,3,True,True
30592055,4,1.0,1.0,2,3,True,True
28199695,1,1.0,1.0,2,4,True,True
28199695,2,1.0,1.0,2,4,True,True
28199695,3,1.0,1.0,2,4,True,True
28199695,4,1.0,1.0,2,4,True,True
25688318,1,1.0,1.0,2,3,True,True
25688318,2,1.0,1.0,2,3,True,True
28058323,1,1.0,1.0,3,5,True,True
28058323,2,0.875,0.8,3,5,False,False
28058323,3,1.0,1.0,3,5,True,True
28058323,4,1.0,1.0,3,5,True,True
28769531,1,1.0,1.0,2,3,True,True
28769531,2,1.0,1.0,2,3,True,True
28769531,3,1.0,1.0,2,3,True,True
28769531,4,1.0,1.0,2,3,True,True
28687369,1,1.0,1.0,3,4,True,True
28687369,2,1.0,1.0,3,4,True,True
28687369,3,1.0,1.0,3,4,True,True
23389437,1,1.0,1.0,2,4,True,True
23389437,2,1.0,1.0,2,4,True,True
23389437,3,1.0,1.0,2,4,True,True
23389437,4,1.0,1.0,2,4,True,True
18415345,1,1.0,1.0,4,4,True,True
18415345,2,0.8571428571428572,0.75,4,4,False,False
18415345,3,1.0,1.0,4,4,True,True
18415345,4,0.7142857142857143,0.75,4,4,False,False
19946937,1,1.0,1.0,4,4,True,True
19946937,2,0.8571428571428572,0.75,4,4,False,False
19946937,3,1.0,1.0,4,4,True,True
19946937,4,0.7142857142857143,0.75,4,4,False,False
